       TIME	  CAN_ID	CAN_DATA                                	  1	  2	   3	   4
1.58187e+09	     100	[29, 0, 33, 0, 174, 255, 19, 0]         	 29	 33	 -82	  19
1.58187e+09	     101	[211, 255, 227, 255, 30, 0, 206, 255]   	-45	-29	  30	 -50
1.58187e+09	     100	[27, 0, 32, 0, 177, 255, 19, 0]         	 27	 32	 -79	  19
1.58187e+09	     101	[211, 255, 223, 255, 30, 0, 202, 255]   	-45	-33	  30	 -54
1.58187e+09	     100	[29, 0, 34, 0, 176, 255, 19, 0]         	 29	 34	 -80	  19
1.58187e+09	     101	[211, 255, 219, 255, 31, 0, 204, 255]   	-45	-37	  31	 -52
1.58187e+09	     100	[31, 0, 38, 0, 177, 255, 19, 0]         	 31	 38	 -79	  19
1.58187e+09	     101	[211, 255, 219, 255, 34, 0, 206, 255]   	-45	-37	  34	 -50
1.58187e+09	     100	[33, 0, 46, 0, 177, 255, 22, 0]         	 33	 46	 -79	  22
1.58187e+09	     101	[213, 255, 220, 255, 39, 0, 209, 255]   	-43	-36	  39	 -47
1.58187e+09	     100	[34, 0, 54, 0, 176, 255, 26, 0]         	 34	 54	 -80	  26
1.58187e+09	     101	[213, 255, 224, 255, 45, 0, 210, 255]   	-43	-32	  45	 -46
1.58187e+09	     100	[37, 0, 61, 0, 173, 255, 27, 0]         	 37	 61	 -83	  27
1.58187e+09	     101	[213, 255, 228, 255, 47, 0, 213, 255]   	-43	-28	  47	 -43
1.58187e+09	     100	[35, 0, 58, 0, 169, 255, 26, 0]         	 35	 58	 -87	  26
1.58187e+09	     101	[211, 255, 234, 255, 47, 0, 214, 255]   	-45	-22	  47	 -42
1.58187e+09	     100	[37, 0, 52, 0, 162, 255, 22, 0]         	 37	 52	 -94	  22
1.58187e+09	     101	[209, 255, 234, 255, 46, 0, 209, 255]   	-47	-22	  46	 -47
1.58187e+09	     100	[35, 0, 38, 0, 155, 255, 15, 0]         	 35	 38	-101	  15
1.58187e+09	     101	[206, 255, 231, 255, 39, 0, 200, 255]   	-50	-25	  39	 -56
1.58187e+09	     100	[34, 0, 24, 0, 148, 255, 6, 0]          	 34	 24	-108	   6
1.58187e+09	     101	[205, 255, 226, 255, 34, 0, 191, 255]   	-51	-30	  34	 -65
1.58187e+09	     100	[31, 0, 8, 0, 142, 255, 0, 0]           	 31	  8	-114	   0
1.58187e+09	     101	[204, 255, 215, 255, 26, 0, 181, 255]   	-52	-41	  26	 -75
1.58187e+09	     100	[30, 0, 252, 255, 138, 255, 254, 255]   	 30	 -4	-118	  -2
1.58187e+09	     101	[202, 255, 206, 255, 23, 0, 177, 255]   	-54	-50	  23	 -79
1.58187e+09	     100	[30, 0, 247, 255, 139, 255, 254, 255]   	 30	 -9	-117	  -2
1.58187e+09	     101	[201, 255, 198, 255, 21, 0, 180, 255]   	-55	-58	  21	 -76
1.58187e+09	     100	[29, 0, 250, 255, 143, 255, 1, 0]       	 29	 -6	-113	   1
1.58187e+09	     101	[197, 255, 196, 255, 21, 0, 185, 255]   	-59	-60	  21	 -71
1.58187e+09	     100	[30, 0, 2, 0, 149, 255, 6, 0]           	 30	  2	-107	   6
1.58187e+09	     101	[198, 255, 195, 255, 23, 0, 197, 255]   	-58	-61	  23	 -59
1.58187e+09	     100	[31, 0, 16, 0, 156, 255, 11, 0]         	 31	 16	-100	  11
1.58187e+09	     101	[201, 255, 203, 255, 29, 0, 212, 255]   	-55	-53	  29	 -44
1.58187e+09	     100	[34, 0, 28, 0, 164, 255, 17, 0]         	 34	 28	 -92	  17
1.58187e+09	     101	[206, 255, 208, 255, 31, 0, 220, 255]   	-50	-48	  31	 -36
1.58187e+09	     100	[35, 0, 38, 0, 168, 255, 18, 0]         	 35	 38	 -88	  18
1.58187e+09	     101	[214, 255, 215, 255, 33, 0, 227, 255]   	-42	-41	  33	 -29
1.58187e+09	     100	[38, 0, 41, 0, 169, 255, 19, 0]         	 38	 41	 -87	  19
1.58187e+09	     101	[221, 255, 220, 255, 33, 0, 225, 255]   	-35	-36	  33	 -31
1.58187e+09	     100	[39, 0, 38, 0, 170, 255, 21, 0]         	 39	 38	 -86	  21
1.58187e+09	     101	[225, 255, 222, 255, 31, 0, 220, 255]   	-31	-34	  31	 -36
1.58187e+09	     100	[39, 0, 32, 0, 169, 255, 23, 0]         	 39	 32	 -87	  23
1.58187e+09	     101	[226, 255, 220, 255, 31, 0, 212, 255]   	-30	-36	  31	 -44
1.58187e+09	     100	[37, 0, 25, 0, 169, 255, 27, 0]         	 37	 25	 -87	  27
1.58187e+09	     101	[222, 255, 218, 255, 33, 0, 202, 255]   	-34	-38	  33	 -54
1.58187e+09	     100	[38, 0, 20, 0, 170, 255, 31, 0]         	 38	 20	 -86	  31
1.58187e+09	     101	[214, 255, 216, 255, 39, 0, 202, 255]   	-42	-40	  39	 -54
1.58187e+09	     100	[38, 0, 16, 0, 174, 255, 32, 0]         	 38	 16	 -82	  32
1.58187e+09	     101	[205, 255, 212, 255, 45, 0, 202, 255]   	-51	-44	  45	 -54
1.58187e+09	     100	[39, 0, 14, 0, 178, 255, 30, 0]         	 39	 14	 -78	  30
1.58187e+09	     101	[194, 255, 212, 255, 53, 0, 208, 255]   	-62	-44	  53	 -48
1.58187e+09	     100	[41, 0, 16, 0, 181, 255, 26, 0]         	 41	 16	 -75	  26
1.58187e+09	     101	[188, 255, 210, 255, 61, 0, 216, 255]   	-68	-46	  61	 -40
1.58187e+09	     100	[41, 0, 18, 0, 179, 255, 19, 0]         	 41	 18	 -77	  19
1.58187e+09	     101	[186, 255, 208, 255, 63, 0, 217, 255]   	-70	-48	  63	 -39
1.58187e+09	     100	[41, 0, 21, 0, 176, 255, 5, 0]          	 41	 21	 -80	   5
1.58187e+09	     101	[189, 255, 206, 255, 61, 0, 214, 255]   	-67	-50	  61	 -42
1.58187e+09	     100	[42, 0, 17, 0, 166, 255, 250, 255]      	 42	 17	 -90	  -6
1.58187e+09	     101	[194, 255, 202, 255, 57, 0, 205, 255]   	-62	-54	  57	 -51
1.58187e+09	     100	[42, 0, 14, 0, 153, 255, 238, 255]      	 42	 14	-103	 -18
1.58187e+09	     101	[205, 255, 199, 255, 46, 0, 188, 255]   	-51	-57	  46	 -68
1.58187e+09	     100	[43, 0, 13, 0, 140, 255, 230, 255]      	 43	 13	-116	 -26
1.58187e+09	     101	[213, 255, 199, 255, 37, 0, 172, 255]   	-43	-57	  37	 -84
1.58187e+09	     100	[43, 0, 9, 0, 129, 255, 229, 255]       	 43	  9	-127	 -27
1.58187e+09	     101	[219, 255, 199, 255, 30, 0, 155, 255]   	-37	-57	  30	-101
1.58187e+09	     100	[46, 0, 9, 0, 121, 255, 234, 255]       	 46	  9	-135	 -22
1.58187e+09	     101	[219, 255, 203, 255, 27, 0, 148, 255]   	-37	-53	  27	-108
1.58187e+09	     100	[45, 0, 10, 0, 122, 255, 242, 255]      	 45	 10	-134	 -14
1.58187e+09	     101	[215, 255, 208, 255, 30, 0, 151, 255]   	-41	-48	  30	-105
1.58187e+09	     100	[43, 0, 18, 0, 129, 255, 253, 255]      	 43	 18	-127	  -3
1.58187e+09	     101	[207, 255, 218, 255, 34, 0, 164, 255]   	-49	-38	  34	 -92
1.58187e+09	     100	[39, 0, 29, 0, 139, 255, 2, 0]          	 39	 29	-117	   2
1.58187e+09	     101	[201, 255, 224, 255, 41, 0, 181, 255]   	-55	-32	  41	 -75
1.58187e+09	     100	[35, 0, 40, 0, 153, 255, 6, 0]          	 35	 40	-103	   6
1.58187e+09	     101	[194, 255, 226, 255, 43, 0, 201, 255]   	-62	-30	  43	 -55
1.58187e+09	     100	[31, 0, 49, 0, 166, 255, 6, 0]          	 31	 49	 -90	   6
1.58187e+09	     101	[190, 255, 230, 255, 47, 0, 218, 255]   	-66	-26	  47	 -38
1.58187e+09	     100	[31, 0, 53, 0, 176, 255, 3, 0]          	 31	 53	 -80	   3
1.58187e+09	     101	[188, 255, 226, 255, 47, 0, 227, 255]   	-68	-30	  47	 -29
1.58187e+09	     100	[30, 0, 52, 0, 178, 255, 1, 0]          	 30	 52	 -78	   1
1.58187e+09	     101	[189, 255, 220, 255, 45, 0, 226, 255]   	-67	-36	  45	 -30
1.58187e+09	     100	[31, 0, 48, 0, 177, 255, 1, 0]          	 31	 48	 -79	   1
1.58187e+09	     101	[193, 255, 216, 255, 45, 0, 220, 255]   	-63	-40	  45	 -36
1.58187e+09	     100	[33, 0, 41, 0, 170, 255, 5, 0]          	 33	 41	 -86	   5
1.58187e+09	     101	[193, 255, 212, 255, 39, 0, 210, 255]   	-63	-44	  39	 -46
1.58187e+09	     100	[35, 0, 36, 0, 165, 255, 11, 0]         	 35	 36	 -91	  11
1.58187e+09	     101	[194, 255, 210, 255, 41, 0, 200, 255]   	-62	-46	  41	 -56
1.58187e+09	     100	[37, 0, 33, 0, 157, 255, 18, 0]         	 37	 33	 -99	  18
1.58187e+09	     101	[196, 255, 211, 255, 39, 0, 191, 255]   	-60	-45	  39	 -65
1.58187e+09	     100	[37, 0, 30, 0, 153, 255, 26, 0]         	 37	 30	-103	  26
1.58187e+09	     101	[194, 255, 216, 255, 39, 0, 185, 255]   	-62	-40	  39	 -71
1.58187e+09	     100	[38, 0, 32, 0, 152, 255, 30, 0]         	 38	 32	-104	  30
1.58187e+09	     101	[196, 255, 220, 255, 39, 0, 185, 255]   	-60	-36	  39	 -71
1.58187e+09	     100	[39, 0, 30, 0, 153, 255, 27, 0]         	 39	 30	-103	  27
1.58187e+09	     101	[196, 255, 223, 255, 37, 0, 189, 255]   	-60	-33	  37	 -67
1.58187e+09	     100	[41, 0, 28, 0, 156, 255, 22, 0]         	 41	 28	-100	  22
1.58187e+09	     101	[196, 255, 226, 255, 33, 0, 194, 255]   	-60	-30	  33	 -62
1.58187e+09	     100	[43, 0, 21, 0, 157, 255, 13, 0]         	 43	 21	 -99	  13
1.58187e+09	     101	[198, 255, 222, 255, 29, 0, 200, 255]   	-58	-34	  29	 -56
1.58187e+09	     100	[45, 0, 12, 0, 162, 255, 2, 0]          	 45	 12	 -94	   2
1.58187e+09	     101	[200, 255, 216, 255, 23, 0, 202, 255]   	-56	-40	  23	 -54
1.58187e+09	     100	[47, 0, 5, 0, 164, 255, 246, 255]       	 47	  5	 -92	 -10
1.58187e+09	     101	[201, 255, 210, 255, 22, 0, 204, 255]   	-55	-46	  22	 -52
1.58187e+09	     100	[49, 0, 1, 0, 164, 255, 239, 255]       	 49	  1	 -92	 -17
1.58187e+09	     101	[198, 255, 202, 255, 18, 0, 202, 255]   	-58	-54	  18	 -54
1.58187e+09	     100	[50, 0, 4, 0, 162, 255, 235, 255]       	 50	  4	 -94	 -21
1.58187e+09	     101	[198, 255, 196, 255, 17, 0, 201, 255]   	-58	-60	  17	 -55
1.58187e+09	     100	[50, 0, 10, 0, 164, 255, 235, 255]      	 50	 10	 -92	 -21
1.58187e+09	     101	[198, 255, 191, 255, 21, 0, 197, 255]   	-58	-65	  21	 -59
1.58187e+09	     100	[47, 0, 20, 0, 162, 255, 243, 255]      	 47	 20	 -94	 -13
1.58187e+09	     101	[198, 255, 194, 255, 25, 0, 196, 255]   	-58	-62	  25	 -60
1.58187e+09	     100	[46, 0, 30, 0, 162, 255, 253, 255]      	 46	 30	 -94	  -3
1.58187e+09	     101	[202, 255, 198, 255, 31, 0, 196, 255]   	-54	-58	  31	 -60
1.58187e+09	     100	[42, 0, 38, 0, 161, 255, 2, 0]          	 42	 38	 -95	   2
1.58187e+09	     101	[204, 255, 204, 255, 34, 0, 198, 255]   	-52	-52	  34	 -58
1.58187e+09	     100	[38, 0, 44, 0, 161, 255, 9, 0]          	 38	 44	 -95	   9
1.58187e+09	     101	[207, 255, 212, 255, 39, 0, 201, 255]   	-49	-44	  39	 -55
1.58187e+09	     100	[33, 0, 48, 0, 161, 255, 11, 0]         	 33	 48	 -95	  11
1.58187e+09	     101	[210, 255, 220, 255, 41, 0, 202, 255]   	-46	-36	  41	 -54
1.58187e+09	     100	[30, 0, 50, 0, 160, 255, 13, 0]         	 30	 50	 -96	  13
1.58187e+09	     101	[213, 255, 224, 255, 42, 0, 204, 255]   	-43	-32	  42	 -52
1.58187e+09	     100	[27, 0, 52, 0, 160, 255, 13, 0]         	 27	 52	 -96	  13
1.58187e+09	     101	[210, 255, 228, 255, 43, 0, 206, 255]   	-46	-28	  43	 -50
1.58187e+09	     100	[26, 0, 57, 0, 161, 255, 10, 0]         	 26	 57	 -95	  10
1.58187e+09	     101	[209, 255, 230, 255, 45, 0, 208, 255]   	-47	-26	  45	 -48
1.58187e+09	     100	[27, 0, 61, 0, 165, 255, 7, 0]          	 27	 61	 -91	   7
1.58187e+09	     101	[205, 255, 228, 255, 46, 0, 206, 255]   	-51	-28	  46	 -50
1.58187e+09	     100	[27, 0, 65, 0, 166, 255, 6, 0]          	 27	 65	 -90	   6
1.58187e+09	     101	[201, 255, 227, 255, 49, 0, 206, 255]   	-55	-29	  49	 -50
1.58187e+09	     100	[30, 0, 65, 0, 170, 255, 5, 0]          	 30	 65	 -86	   5
1.58187e+09	     101	[196, 255, 224, 255, 53, 0, 204, 255]   	-60	-32	  53	 -52
1.58187e+09	     100	[29, 0, 61, 0, 174, 255, 2, 0]          	 29	 61	 -82	   2
1.58187e+09	     101	[194, 255, 218, 255, 51, 0, 205, 255]   	-62	-38	  51	 -51
1.58187e+09	     100	[29, 0, 50, 0, 174, 255, 254, 255]      	 29	 50	 -82	  -2
1.58187e+09	     101	[194, 255, 210, 255, 49, 0, 202, 255]   	-62	-46	  49	 -54
1.58187e+09	     100	[27, 0, 34, 0, 174, 255, 246, 255]      	 27	 34	 -82	 -10
1.58187e+09	     101	[197, 255, 203, 255, 49, 0, 197, 255]   	-59	-53	  49	 -59
1.58187e+09	     100	[26, 0, 18, 0, 172, 255, 238, 255]      	 26	 18	 -84	 -18
1.58187e+09	     101	[200, 255, 191, 255, 42, 0, 197, 255]   	-56	-65	  42	 -59
1.58187e+09	     100	[25, 0, 5, 0, 168, 255, 230, 255]       	 25	  5	 -88	 -26
1.58187e+09	     101	[202, 255, 183, 255, 37, 0, 193, 255]   	-54	-73	  37	 -63
1.58187e+09	     100	[26, 0, 254, 255, 162, 255, 226, 255]   	 26	 -2	 -94	 -30
1.58187e+09	     101	[204, 255, 178, 255, 34, 0, 193, 255]   	-52	-78	  34	 -63
1.58187e+09	     100	[27, 0, 0, 0, 160, 255, 226, 255]       	 27	  0	 -96	 -30
1.58187e+09	     101	[201, 255, 179, 255, 31, 0, 194, 255]   	-55	-77	  31	 -62
1.58187e+09	     100	[30, 0, 10, 0, 160, 255, 233, 255]      	 30	 10	 -96	 -23
1.58187e+09	     101	[201, 255, 186, 255, 34, 0, 197, 255]   	-55	-70	  34	 -59
1.58187e+09	     100	[31, 0, 25, 0, 162, 255, 242, 255]      	 31	 25	 -94	 -14
1.58187e+09	     101	[200, 255, 195, 255, 35, 0, 200, 255]   	-56	-61	  35	 -56
1.58187e+09	     100	[35, 0, 41, 0, 168, 255, 254, 255]      	 35	 41	 -88	  -2
1.58187e+09	     101	[201, 255, 207, 255, 41, 0, 204, 255]   	-55	-49	  41	 -52
1.58187e+09	     100	[38, 0, 53, 0, 173, 255, 6, 0]          	 38	 53	 -83	   6
1.58187e+09	     101	[204, 255, 218, 255, 46, 0, 206, 255]   	-52	-38	  46	 -50
1.58187e+09	     100	[39, 0, 56, 0, 178, 255, 13, 0]         	 39	 56	 -78	  13
1.58187e+09	     101	[207, 255, 227, 255, 50, 0, 205, 255]   	-49	-29	  50	 -51
1.58187e+09	     100	[41, 0, 53, 0, 178, 255, 14, 0]         	 41	 53	 -78	  14
1.58187e+09	     101	[209, 255, 231, 255, 51, 0, 201, 255]   	-47	-25	  51	 -55
1.58187e+09	     100	[41, 0, 45, 0, 178, 255, 10, 0]         	 41	 45	 -78	  10
1.58187e+09	     101	[209, 255, 232, 255, 53, 0, 196, 255]   	-47	-24	  53	 -60
1.58187e+09	     100	[39, 0, 33, 0, 174, 255, 3, 0]          	 39	 33	 -82	   3
1.58187e+09	     101	[207, 255, 231, 255, 50, 0, 189, 255]   	-49	-25	  50	 -67
1.58187e+09	     100	[41, 0, 26, 0, 170, 255, 1, 0]          	 41	 26	 -86	   1
1.58187e+09	     101	[205, 255, 228, 255, 45, 0, 187, 255]   	-51	-28	  45	 -69
1.58187e+09	     100	[41, 0, 21, 0, 164, 255, 254, 255]      	 41	 21	 -92	  -2
1.58187e+09	     101	[204, 255, 226, 255, 41, 0, 187, 255]   	-52	-30	  41	 -69
1.58187e+09	     100	[41, 0, 20, 0, 162, 255, 255, 255]      	 41	 20	 -94	  -1
1.58187e+09	     101	[207, 255, 223, 255, 34, 0, 191, 255]   	-49	-33	  34	 -65
1.58187e+09	     100	[42, 0, 26, 0, 162, 255, 3, 0]          	 42	 26	 -94	   3
1.58187e+09	     101	[207, 255, 222, 255, 31, 0, 193, 255]   	-49	-34	  31	 -63
1.58187e+09	     100	[43, 0, 30, 0, 165, 255, 11, 0]         	 43	 30	 -91	  11
1.58187e+09	     101	[213, 255, 224, 255, 29, 0, 198, 255]   	-43	-32	  29	 -58
1.58187e+09	     100	[47, 0, 34, 0, 169, 255, 19, 0]         	 47	 34	 -87	  19
1.58187e+09	     101	[211, 255, 222, 255, 26, 0, 200, 255]   	-45	-34	  26	 -56
1.58187e+09	     100	[53, 0, 33, 0, 173, 255, 22, 0]         	 53	 33	 -83	  22
1.58187e+09	     101	[211, 255, 220, 255, 25, 0, 201, 255]   	-45	-36	  25	 -55
1.58187e+09	     100	[57, 0, 25, 0, 176, 255, 23, 0]         	 57	 25	 -80	  23
1.58187e+09	     101	[207, 255, 216, 255, 21, 0, 202, 255]   	-49	-40	  21	 -54
1.58187e+09	     100	[61, 0, 13, 0, 174, 255, 17, 0]         	 61	 13	 -82	  17
1.58187e+09	     101	[200, 255, 214, 255, 19, 0, 198, 255]   	-56	-42	  19	 -58
1.58187e+09	     100	[61, 0, 0, 0, 168, 255, 6, 0]           	 61	  0	 -88	   6
1.58187e+09	     101	[193, 255, 206, 255, 18, 0, 197, 255]   	-63	-50	  18	 -59
1.58187e+09	     100	[58, 0, 244, 255, 161, 255, 254, 255]   	 58	-12	 -95	  -2
1.58187e+09	     101	[189, 255, 199, 255, 19, 0, 191, 255]   	-67	-57	  19	 -65
1.58187e+09	     100	[51, 0, 239, 255, 152, 255, 245, 255]   	 51	-17	-104	 -11
1.58187e+09	     101	[190, 255, 194, 255, 21, 0, 191, 255]   	-66	-62	  21	 -65
1.58187e+09	     100	[45, 0, 243, 255, 146, 255, 243, 255]   	 45	-13	-110	 -13
1.58187e+09	     101	[193, 255, 192, 255, 29, 0, 191, 255]   	-63	-64	  29	 -65
1.58187e+09	     100	[37, 0, 252, 255, 144, 255, 246, 255]   	 37	 -4	-112	 -10
1.58187e+09	     101	[204, 255, 198, 255, 38, 0, 194, 255]   	-52	-58	  38	 -62
1.58187e+09	     100	[30, 0, 13, 0, 147, 255, 255, 255]      	 30	 13	-109	  -1
1.58187e+09	     101	[210, 255, 203, 255, 47, 0, 201, 255]   	-46	-53	  47	 -55
1.58187e+09	     100	[25, 0, 30, 0, 156, 255, 7, 0]          	 25	 30	-100	   7
1.58187e+09	     101	[215, 255, 210, 255, 57, 0, 208, 255]   	-41	-46	  57	 -48
1.58187e+09	     100	[23, 0, 45, 0, 168, 255, 17, 0]         	 23	 45	 -88	  17
1.58187e+09	     101	[219, 255, 216, 255, 62, 0, 216, 255]   	-37	-40	  62	 -40
1.58187e+09	     100	[22, 0, 54, 0, 181, 255, 22, 0]         	 22	 54	 -75	  22
1.58187e+09	     101	[218, 255, 220, 255, 63, 0, 224, 255]   	-38	-36	  63	 -32
1.58187e+09	     100	[22, 0, 56, 0, 193, 255, 22, 0]         	 22	 56	 -63	  22
1.58187e+09	     101	[214, 255, 222, 255, 63, 0, 226, 255]   	-42	-34	  63	 -30
1.58187e+09	     100	[23, 0, 52, 0, 203, 255, 18, 0]         	 23	 52	 -53	  18
1.58187e+09	     101	[209, 255, 222, 255, 61, 0, 225, 255]   	-47	-34	  61	 -31
1.58187e+09	     100	[23, 0, 46, 0, 207, 255, 14, 0]         	 23	 46	 -49	  14
1.58187e+09	     101	[202, 255, 215, 255, 54, 0, 220, 255]   	-54	-41	  54	 -36
1.58187e+09	     100	[23, 0, 38, 0, 208, 255, 9, 0]          	 23	 38	 -48	   9
1.58187e+09	     101	[197, 255, 212, 255, 51, 0, 212, 255]   	-59	-44	  51	 -44
1.58187e+09	     100	[23, 0, 33, 0, 204, 255, 9, 0]          	 23	 33	 -52	   9
1.58187e+09	     101	[192, 255, 211, 255, 43, 0, 204, 255]   	-64	-45	  43	 -52
1.58187e+09	     100	[25, 0, 29, 0, 198, 255, 13, 0]         	 25	 29	 -58	  13
1.58187e+09	     101	[189, 255, 208, 255, 41, 0, 200, 255]   	-67	-48	  41	 -56
1.58187e+09	     100	[29, 0, 28, 0, 190, 255, 17, 0]         	 29	 28	 -66	  17
1.58187e+09	     101	[189, 255, 207, 255, 37, 0, 198, 255]   	-67	-49	  37	 -58
1.58187e+09	     100	[34, 0, 25, 0, 179, 255, 23, 0]         	 34	 25	 -77	  23
1.58187e+09	     101	[190, 255, 215, 255, 35, 0, 196, 255]   	-66	-41	  35	 -60
1.58187e+09	     100	[37, 0, 22, 0, 170, 255, 27, 0]         	 37	 22	 -86	  27
1.58187e+09	     101	[192, 255, 218, 255, 34, 0, 197, 255]   	-64	-38	  34	 -59
1.58187e+09	     100	[38, 0, 20, 0, 162, 255, 27, 0]         	 38	 20	 -94	  27
1.58187e+09	     101	[194, 255, 218, 255, 33, 0, 198, 255]   	-62	-38	  33	 -58
1.58187e+09	     100	[35, 0, 14, 0, 153, 255, 22, 0]         	 35	 14	-103	  22
1.58187e+09	     101	[198, 255, 219, 255, 29, 0, 196, 255]   	-58	-37	  29	 -60
1.58187e+09	     100	[30, 0, 12, 0, 148, 255, 13, 0]         	 30	 12	-108	  13
1.58187e+09	     101	[204, 255, 216, 255, 26, 0, 193, 255]   	-52	-40	  26	 -63
1.58187e+09	     100	[22, 0, 12, 0, 146, 255, 2, 0]          	 22	 12	-110	   2
1.58187e+09	     101	[209, 255, 212, 255, 23, 0, 189, 255]   	-47	-44	  23	 -67
1.58187e+09	     100	[15, 0, 14, 0, 143, 255, 249, 255]      	 15	 14	-113	  -7
1.58187e+09	     101	[213, 255, 208, 255, 25, 0, 181, 255]   	-43	-48	  25	 -75
1.58187e+09	     100	[13, 0, 20, 0, 146, 255, 241, 255]      	 13	 20	-110	 -15
1.58187e+09	     101	[217, 255, 208, 255, 26, 0, 179, 255]   	-39	-48	  26	 -77
1.58187e+09	     100	[13, 0, 26, 0, 151, 255, 238, 255]      	 13	 26	-105	 -18
1.58187e+09	     101	[219, 255, 208, 255, 33, 0, 179, 255]   	-37	-48	  33	 -77
1.58187e+09	     100	[17, 0, 33, 0, 157, 255, 241, 255]      	 17	 33	 -99	 -15
1.58187e+09	     101	[223, 255, 210, 255, 42, 0, 183, 255]   	-33	-46	  42	 -73
1.58187e+09	     100	[22, 0, 38, 0, 165, 255, 249, 255]      	 22	 38	 -91	  -7
1.58187e+09	     101	[225, 255, 212, 255, 49, 0, 188, 255]   	-31	-44	  49	 -68
1.58187e+09	     100	[26, 0, 41, 0, 173, 255, 1, 0]          	 26	 41	 -83	   1
1.58187e+09	     101	[226, 255, 215, 255, 57, 0, 196, 255]   	-30	-41	  57	 -60
1.58187e+09	     100	[29, 0, 42, 0, 179, 255, 6, 0]          	 29	 42	 -77	   6
1.58187e+09	     101	[225, 255, 216, 255, 61, 0, 204, 255]   	-31	-40	  61	 -52
1.58187e+09	     100	[29, 0, 38, 0, 182, 255, 14, 0]         	 29	 38	 -74	  14
1.58187e+09	     101	[222, 255, 218, 255, 66, 0, 209, 255]   	-34	-38	  66	 -47
1.58187e+09	     100	[26, 0, 34, 0, 182, 255, 17, 0]         	 26	 34	 -74	  17
1.58187e+09	     101	[221, 255, 215, 255, 66, 0, 210, 255]   	-35	-41	  66	 -46
1.58187e+09	     100	[25, 0, 29, 0, 178, 255, 18, 0]         	 25	 29	 -78	  18
1.58187e+09	     101	[219, 255, 212, 255, 63, 0, 212, 255]   	-37	-44	  63	 -44
1.58187e+09	     100	[22, 0, 22, 0, 172, 255, 17, 0]         	 22	 22	 -84	  17
1.58187e+09	     101	[213, 255, 210, 255, 62, 0, 208, 255]   	-43	-46	  62	 -48
1.58187e+09	     100	[23, 0, 18, 0, 166, 255, 14, 0]         	 23	 18	 -90	  14
1.58187e+09	     101	[205, 255, 207, 255, 57, 0, 202, 255]   	-51	-49	  57	 -54
1.58187e+09	     100	[27, 0, 17, 0, 161, 255, 11, 0]         	 27	 17	 -95	  11
1.58187e+09	     101	[204, 255, 207, 255, 54, 0, 196, 255]   	-52	-49	  54	 -60
1.58187e+09	     100	[29, 0, 17, 0, 156, 255, 9, 0]          	 29	 17	-100	   9
1.58187e+09	     101	[202, 255, 208, 255, 46, 0, 192, 255]   	-54	-48	  46	 -64
1.58187e+09	     100	[31, 0, 16, 0, 153, 255, 10, 0]         	 31	 16	-103	  10
1.58187e+09	     101	[200, 255, 211, 255, 43, 0, 188, 255]   	-56	-45	  43	 -68
1.58187e+09	     100	[35, 0, 14, 0, 152, 255, 11, 0]         	 35	 14	-104	  11
1.58187e+09	     101	[204, 255, 214, 255, 38, 0, 184, 255]   	-52	-42	  38	 -72
1.58187e+09	     100	[39, 0, 13, 0, 149, 255, 13, 0]         	 39	 13	-107	  13
1.58187e+09	     101	[206, 255, 216, 255, 35, 0, 183, 255]   	-50	-40	  35	 -73
1.58187e+09	     100	[42, 0, 9, 0, 149, 255, 15, 0]          	 42	  9	-107	  15
1.58187e+09	     101	[209, 255, 216, 255, 35, 0, 179, 255]   	-47	-40	  35	 -77
1.58187e+09	     100	[43, 0, 5, 0, 147, 255, 15, 0]          	 43	  5	-109	  15
1.58187e+09	     101	[213, 255, 218, 255, 34, 0, 176, 255]   	-43	-38	  34	 -80
1.58187e+09	     100	[45, 0, 2, 0, 147, 255, 13, 0]          	 45	  2	-109	  13
1.58187e+09	     101	[213, 255, 214, 255, 33, 0, 173, 255]   	-43	-42	  33	 -83
1.58187e+09	     100	[43, 0, 1, 0, 146, 255, 9, 0]           	 43	  1	-110	   9
1.58187e+09	     101	[210, 255, 208, 255, 33, 0, 175, 255]   	-46	-48	  33	 -81
1.58187e+09	     100	[41, 0, 4, 0, 144, 255, 5, 0]           	 41	  4	-112	   5
1.58187e+09	     101	[205, 255, 202, 255, 31, 0, 175, 255]   	-51	-54	  31	 -81
1.58187e+09	     100	[38, 0, 9, 0, 144, 255, 1, 0]           	 38	  9	-112	   1
1.58187e+09	     101	[200, 255, 196, 255, 27, 0, 175, 255]   	-56	-60	  27	 -81
1.58187e+09	     100	[31, 0, 17, 0, 143, 255, 253, 255]      	 31	 17	-113	  -3
1.58187e+09	     101	[198, 255, 194, 255, 25, 0, 176, 255]   	-58	-62	  25	 -80
1.58187e+09	     100	[26, 0, 25, 0, 144, 255, 253, 255]      	 26	 25	-112	  -3
1.58187e+09	     101	[197, 255, 191, 255, 23, 0, 179, 255]   	-59	-65	  23	 -77
1.58187e+09	     100	[21, 0, 33, 0, 146, 255, 254, 255]      	 21	 33	-110	  -2
1.58187e+09	     101	[201, 255, 195, 255, 23, 0, 180, 255]   	-55	-61	  23	 -76
1.58187e+09	     100	[14, 0, 38, 0, 148, 255, 2, 0]          	 14	 38	-108	   2
1.58187e+09	     101	[207, 255, 198, 255, 22, 0, 181, 255]   	-49	-58	  22	 -75
1.58187e+09	     100	[11, 0, 40, 0, 152, 255, 9, 0]          	 11	 40	-104	   9
